spectra (nm),reflection
876.16,0.61665
876.47,0.63007
876.78,0.61682
877.09,0.62435
877.4,0.6307
877.72,0.64257
878.03,0.60575
878.34,0.61788
878.65,0.63316
878.96,0.64274
879.27,0.63862
879.58,0.63728
879.89,0.64379
880.2,0.62452
880.51,0.65678
880.82,0.63349
881.13,0.65975
881.45,0.63243
881.76,0.62741
882.07,0.62199
882.38,0.64512
882.69,0.61005
883,0.65286
883.31,0.62431
883.62,0.63075
883.93,0.62531
884.24,0.63023
884.55,0.64571
884.86,0.62514
885.17,0.65
885.48,0.63317
885.79,0.62805
886.1,0.61999
886.41,0.63839
886.72,0.62077
887.03,0.6398
887.33,0.63511
887.64,0.64195
887.95,0.64343
888.26,0.66366
888.57,0.63643
888.88,0.63761
889.19,0.63864
889.5,0.61767
889.81,0.62266
890.12,0.64542
890.43,0.63501
890.74,0.65161
891.05,0.64026
891.35,0.65117
891.66,0.65177
891.97,0.62191
892.28,0.61672
892.59,0.6546
892.9,0.63413
893.21,0.60294
893.51,0.61077
893.82,0.62155
894.13,0.61526
894.44,0.60029
894.75,0.62831
895.06,0.56913
895.36,0.55988
895.67,0.58935
895.98,0.56087
896.29,0.64161
896.6,0.53255
896.91,0.57711
897.21,0.56992
897.52,0.57509
897.83,0.5985
898.14,0.58459
898.44,0.53108
898.75,0.56943
899.06,0.57672
899.37,0.55312
899.68,0.53378
899.98,0.56626
900.29,0.42615
900.6,0.4565
900.9,0.54484
901.21,0.57397
901.52,0.54217
901.83,0.43866
902.13,0.41591
902.44,0.55167
902.75,0.56204
903.05,0.61374
903.36,0.58563
903.67,0.55831
903.98,0.58429
904.28,0.62557
904.59,0.6107
904.9,0.56763
905.2,0.6192
905.51,0.59082
905.82,0.61645
906.12,0.6236
906.43,0.59014
906.73,0.62709
907.04,0.50829
907.35,0.56444
907.65,0.533
907.96,0.52332
908.27,0.45064
908.57,0.59205
908.88,0.54949
909.18,0.58596
909.49,0.6166
909.8,0.61391
910.1,0.44084
910.41,0.51386
910.71,0.55842
911.02,0.44933
911.32,0.47225
911.63,0.57354
911.94,0.69735
912.24,0.51935
912.55,0.46389
912.85,0.4117
913.16,0.46871
913.46,0.40637
913.77,0.33378
914.07,0.39543
914.38,0.41899
914.68,0.59298
914.99,0.50132
915.29,0.58347
915.6,0.50396
915.9,0.2575
916.21,0.55795
916.51,0.55682
916.82,0.27104
917.12,0.41483
917.43,0.53488
917.73,0.57945
918.03,0.40728
918.34,0.49525
918.64,0.47485
918.95,0.49945
919.25,0.591
919.56,0.51434
919.86,0.60216
920.16,0.56348
920.47,0.54834
920.77,0.62947
921.08,0.51342
921.38,0.47605
921.68,0.51852
921.99,0.60497
922.29,0.53441
922.6,0.60515
922.9,0.5476
923.2,0.57711
923.51,0.59306
923.81,0.5636
924.11,0.54177
924.42,0.45413
924.72,0.4882
925.02,0.5031
925.33,0.48692
925.63,0.45201
925.93,0.45744
926.24,0.52192
926.54,0.59783
926.84,0.48263
927.15,0.4716
927.45,0.57637
927.75,0.5
928.05,0.2515
928.36,0.59851
928.66,0.64706
928.96,0.11594
929.27,0.64336
929.57,-0.23967
929.87,-0.58462
930.17,2.55556
930.48,-1.69231
930.78,-0.59783
931.08,0.26667
931.38,-0.88889
931.68,0.41121
931.99,-2.53333
932.29,0.42857
932.59,1.0625
932.89,1.23881
933.19,-8.14286
933.5,6.58333
933.8,0.82258
934.1,0.13462
934.4,0.60345
934.7,1.46296
935.01,0.63492
935.31,3
935.61,-0.10619
935.91,0.2087
936.21,1.11607
936.51,2.71739
936.81,0.97222
937.12,0.89855
937.42,1.90805
937.72,3.35484
938.02,1.17544
938.32,0.94964
938.62,1.42029
938.92,1.91667
939.22,2.52113
939.52,2.36667
939.82,-91
940.13,-0.64286
940.43,0.57258
940.73,0.2087
941.03,1.64646
941.33,-14
941.63,-1.875
941.93,0.78261
942.23,3
942.53,2.175
942.83,1.84706
943.13,0.18667
943.43,0.7957
943.73,1.54054
944.03,0.48872
944.33,13.25
944.63,1.92105
944.93,0.63043
945.23,10.9
945.53,1.11168
945.83,1.31092
946.13,0.75
946.43,1.73469
946.73,2.43478
947.03,-2.88462
947.33,2.08547
947.63,4.625
947.93,1.13714
948.23,-51.33333
948.53,0.95506
948.83,0.36145
949.12,0.90625
949.42,3.68571
949.72,1.90244
950.02,17.41667
950.32,0.94505
950.62,7
950.92,2.71429
951.22,-1.36923
951.52,3.85714
951.82,7.07143
952.11,-3.375
952.41,1.42105
952.71,56.25
953.01,0.7375
953.31,1.40449
953.61,1.75789
953.91,1.01471
954.2,1.71429
954.5,8.88889
954.8,1.97143
955.1,2.26027
955.4,1.12605
955.69,1.29197
955.99,11.53846
956.29,1.61417
956.59,-3.14286
956.89,2.32203
957.18,1.58108
957.48,2.2875
957.78,-4.15625
958.08,-8
958.37,2.33333
958.67,1
958.97,2.95833
959.27,4.22222
959.56,1.90476
959.86,-4.14286
960.16,-0.66038
960.46,-0.78947
960.75,2.78571
961.05,2.06383
961.35,1.59794
961.65,0.6875
961.94,4.63158
962.24,17.16667
962.54,1.73973
962.83,-0.71429
963.13,-12
963.43,-0.96203
963.72,-0.39516
964.02,1.32609
964.32,-1.09677
964.61,6.06667
964.91,4.35714
965.21,0.90244
965.5,-1.08475
965.8,-2.58824
966.09,-0.26882
966.39,0.37288
966.69,-2.53659
966.98,2.9661
967.28,-1.83673
967.57,0.26667
967.87,-0.73469
968.17,0.73892
968.46,0.1466
968.76,0.64045
969.05,0.62838
969.35,0.4686
969.65,0.68992
969.94,0.25767
970.24,0.58039
970.53,0.74157
970.83,0.36594
971.12,0.08661
971.42,0.31801
971.71,0.41697
972.01,0.4
972.3,0.6761
972.6,-0.1588
972.89,0.30376
973.19,0.49677
973.48,-0.86567
973.78,0.13636
974.07,0.10417
974.37,-0.09091
974.66,-0.12255
974.96,0.13103
975.25,0.32308
975.55,21.5
975.84,-5.16667
976.14,0.1465
976.43,0.06608
976.72,0.28049
977.02,0.39252
977.31,0.27667
977.61,-0.22826
977.9,0.54422
978.2,0.5266
978.49,-0.47407
978.78,0.07609
979.08,-0.03448
979.37,0.62069
979.67,-0.33333
979.96,0.02564
980.25,0.15698
980.55,0.3287
980.84,0.82353
981.13,0.48691
981.43,0.23499
981.72,0.6692
982.01,0.4438
982.31,-0.31136
982.6,0.7319
982.89,0.64038
983.19,0.27621
983.48,0.53543
983.77,0.56568
984.07,0.23624
984.36,0.46122
984.65,0.59836
984.95,0.65871
985.24,0.77419
985.53,0.54248
985.82,0.36437
986.12,0.6478
986.41,0.58608
986.7,0.58405
986.99,0.73348
987.29,0.43726
987.58,0.56346
987.87,0.54803
988.16,0.55687
988.46,0.51139
988.75,0.65149
989.04,0.35054
989.33,0.75221
989.62,0.50416
989.92,0.7106
990.21,0.54688
990.5,0.42079
990.79,0.68876
991.08,0.64881
991.38,0.61355
991.67,0.30968
991.96,0.6391
992.25,0.4922
992.54,0.68873
992.83,0.40385
993.12,0.62634
993.42,0.42642
993.71,0.54579
994,0.72851
994.29,0.57857
994.58,0.77913
994.87,0.78657
995.16,0.44914
995.45,0.47281
995.74,0.34943
996.04,0.65909
996.33,0.84279
996.62,0.59717
996.91,0.59916
997.2,0.55729
997.49,0.35313
997.78,0.5123
998.07,0.56287
998.36,0.48753
998.65,0.46263
998.94,0.57563
999.23,0.72037
999.52,0.60741
999.81,0.33403
1000.1,0.25837
1000.39,0.36413
1000.68,0.60211
1000.97,0.7327
1001.26,0.48238
1001.55,0.40374
1001.84,0.3843
1002.13,0.5838
1002.42,0.57662
1002.71,0.60554
1003,0.35161
1003.29,0.57477
1003.58,0.70149
1003.87,0.72753
1004.16,0.64051
1004.45,0.46183
1004.74,0.47425
1005.03,0.41379
1005.31,0.28936
1005.6,0.61298
1005.89,0.30887
1006.18,0.40625
1006.47,0.2962
1006.76,0.28571
1007.05,-0.09167
1007.34,0.8
1007.63,0.63404
1007.91,0.39726
1008.2,-0.16957
1008.49,0.53333
1008.78,0.54
1009.07,0.60286
1009.36,0.45122
1009.65,0.3165
1009.93,0.55725
1010.22,0.3399
1010.51,0.21429
1010.8,0.70588
1011.09,0.45306
1011.37,1.04762
1011.66,0.83871
1011.95,0.56
1012.24,0.58633
1012.53,0.58863
1012.81,0.68103
1013.1,0.72093
1013.39,0.60897
1013.68,1.04895
1013.96,0.50714
1014.25,0.52889
1014.54,0.37766
1014.83,0.4058
1015.11,0.52475
1015.4,-0.3237
1015.69,0.78
1015.98,0.48087
1016.26,0.32576
1016.55,0.24878
1016.84,-1.43056
1017.12,0.0177
1017.41,0.11792
1017.7,0.82456
1017.98,0.21239
1018.27,0.86188
1018.56,0.56122
1018.84,1.12069
1019.13,0.29534
1019.42,0.89385
1019.7,0.6943
1019.99,0.78182
1020.28,0.2479
1020.56,-1.72881
1020.85,0.43299
1021.13,0.04054
1021.42,0.87778
1021.71,0.41453
1021.99,0.35652
1022.28,-0.3883
1022.56,0.95
1022.85,0.17769
1023.14,0.4186
1023.42,1.35965
1023.71,0.64667
1023.99,0.52153
1024.28,0.41206
