spectra (nm),reflection 
583.84,0.08996864
584.19,0.089341582
584.54,0.08881316
584.89,0.088341434
585.24,0.088012779
585.59,0.087176096
585.94,0.087073296
586.29,0.08662344
586.65,0.086390456
587,0.08620777
587.35,0.085359736
587.7,0.084114258
588.05,0.082561548
588.4,0.081027121
588.75,0.080030525
589.1,0.079029793
589.45,0.078715269
589.8,0.078965095
590.15,0.079343923
590.5,0.079801508
590.85,0.079792619
591.2,0.079851371
591.55,0.079743401
591.9,0.079649529
592.25,0.080108123
592.6,0.080139946
592.95,0.080488485
593.3,0.080350776
593.65,0.08009994
594,0.079364888
594.35,0.078769956
594.7,0.078755705
595.05,0.078688371
595.4,0.079371756
595.75,0.079550399
596.1,0.079663014
596.45,0.079726254
596.8,0.079972444
597.15,0.0796653
597.5,0.079954597
597.85,0.079815407
598.2,0.079830333
598.55,0.079981456
598.9,0.079989386
599.24,0.079826108
599.59,0.079998517
599.94,0.079947316
600.29,0.07986385
600.64,0.07989113
600.99,0.079783996
601.34,0.079584089
601.69,0.079728844
602.04,0.079515409
602.39,0.079494835
602.73,0.079908099
603.08,0.080039531
603.43,0.079871652
603.78,0.08002224
604.13,0.079893232
604.48,0.079613171
604.83,0.079852077
605.18,0.079290255
605.52,0.078943573
605.87,0.078929852
606.22,0.078811933
606.57,0.078427859
606.92,0.078384433
607.27,0.078225637
607.61,0.077789225
607.96,0.077148229
608.31,0.077369029
608.66,0.076821951
609.01,0.076496352
609.36,0.076325211
609.7,0.075913098
610.05,0.075598609
610.4,0.075343498
610.75,0.075303697
611.1,0.075050195
611.44,0.074758513
611.79,0.074418378
612.14,0.074005923
612.49,0.073889213
612.83,0.073556365
613.18,0.073461311
613.53,0.072940703
613.88,0.072577498
614.22,0.07281353
614.57,0.072154257
614.92,0.071883251
615.27,0.071844106
615.61,0.071225305
615.96,0.071042881
616.31,0.070371215
616.66,0.070547358
617,0.070444471
617.35,0.070494852
617.7,0.07003161
618.04,0.070073827
618.39,0.07006076
618.74,0.069862718
619.08,0.069565848
619.43,0.069351965
619.78,0.069448957
620.12,0.069159837
620.47,0.069271095
620.82,0.068689009
621.16,0.068652474
621.51,0.068265586
621.86,0.068172424
622.2,0.067923771
622.55,0.067842656
622.9,0.067758388
623.24,0.067788235
623.59,0.067341297
623.94,0.067368475
624.28,0.066979726
624.63,0.066925325
624.98,0.066733485
625.32,0.066714458
625.67,0.066539238
626.01,0.066603129
626.36,0.0664127
626.71,0.066249974
627.05,0.066044071
627.4,0.065993745
627.74,0.065867845
628.09,0.065951444
628.43,0.065789804
628.78,0.065594467
629.13,0.065652503
629.47,0.065519064
629.82,0.065363784
630.16,0.065303678
630.51,0.065217006
630.85,0.065024623
631.2,0.064946546
631.54,0.064863622
631.89,0.064661209
632.24,0.064795361
632.58,0.064593285
632.93,0.064483018
633.27,0.064562755
633.62,0.064139545
633.96,0.064138896
634.31,0.063868596
634.65,0.063901328
635,0.06339947
635.34,0.063486695
635.69,0.063254346
636.03,0.0628489
636.38,0.062677118
636.72,0.062372098
637.07,0.062335251
637.41,0.061946415
637.75,0.061579329
638.1,0.061387742
638.44,0.061159207
638.79,0.060877805
639.13,0.060686501
639.48,0.060454637
639.82,0.059813426
640.17,0.059490509
640.51,0.059514762
640.85,0.059047194
641.2,0.058909501
641.54,0.058638296
641.89,0.05835502
642.23,0.057657007
642.57,0.057694903
642.92,0.057269343
643.26,0.056942425
643.61,0.056858292
643.95,0.056504334
644.29,0.056190172
644.64,0.056122676
644.98,0.055739296
645.33,0.055599906
645.67,0.055278078
646.01,0.055018098
646.36,0.054555937
646.7,0.054328173
647.04,0.053791273
647.39,0.053674004
647.73,0.053428819
648.07,0.053098164
648.42,0.052720464
648.76,0.052523057
649.1,0.052000568
649.45,0.051851017
649.79,0.051730317
650.13,0.05160869
650.48,0.051329469
650.82,0.050850389
651.16,0.050798231
651.5,0.050658584
651.85,0.050416879
652.19,0.050207341
652.53,0.050354053
652.88,0.050019155
653.22,0.049741122
653.56,0.049804148
653.9,0.049718453
654.25,0.049572332
654.59,0.049397695
654.93,0.049578307
655.27,0.049526758
655.62,0.049569331
655.96,0.049748821
656.3,0.049512645
656.64,0.049250996
656.99,0.048776265
657.33,0.048647323
657.67,0.048469081
658.01,0.048345179
658.35,0.0479618
658.7,0.047942794
659.04,0.047872015
659.38,0.04750844
659.72,0.047338388
660.06,0.046902896
660.41,0.046906401
660.75,0.046599723
661.09,0.046276632
661.43,0.046364723
661.77,0.04581016
662.11,0.04538184
662.46,0.045122556
662.8,0.044897117
663.14,0.044734549
663.48,0.044375773
663.82,0.044142576
664.16,0.043780096
664.5,0.043562668
664.85,0.043381614
665.19,0.043307718
665.53,0.042994595
665.87,0.04274642
666.21,0.042517414
666.55,0.041848554
666.89,0.041851838
667.23,0.04174755
667.57,0.041470139
667.92,0.04130382
668.26,0.041301004
668.6,0.041001621
668.94,0.040865963
669.28,0.040490371
669.62,0.040572951
669.96,0.040494627
670.3,0.040455005
670.64,0.040359364
670.98,0.040415768
671.32,0.040429217
671.66,0.040497211
672,0.040000468
672.34,0.040381398
672.68,0.040384062
673.02,0.040466126
673.36,0.04019871
673.7,0.040340067
674.04,0.040473468
674.38,0.040648566
674.72,0.040838358
675.06,0.040707218
675.4,0.040944797
675.74,0.041035742
676.08,0.041140123
676.42,0.041314989
676.76,0.041472806
677.1,0.041699029
677.44,0.041876413
677.78,0.041809791
678.12,0.042418546
678.46,0.042236516
678.8,0.042680719
679.14,0.042951391
679.48,0.043136015
679.82,0.04337743
680.16,0.043933611
680.5,0.044229817
680.84,0.044498332
681.18,0.044951429
681.51,0.045287283
681.85,0.045590686
682.19,0.046314896
682.53,0.046750745
682.87,0.047290953
683.21,0.047502405
683.55,0.048351934
683.89,0.049028528
684.23,0.049656909
684.56,0.05038034
684.9,0.050608888
685.24,0.051566646
685.58,0.052298852
685.92,0.054169215
686.26,0.055386257
686.6,0.057098324
686.93,0.058563001
687.27,0.059305007
687.61,0.060130808
687.95,0.061130408
688.29,0.061800615
688.63,0.063146635
688.96,0.064274505
689.3,0.065108279
689.64,0.0666763
689.98,0.067783787
690.32,0.068677089
690.65,0.070497206
690.99,0.071792574
691.33,0.073201332
691.67,0.074956637
692.01,0.076798035
692.34,0.078579946
692.68,0.08058687
693.02,0.082868196
693.36,0.084395537
693.69,0.086594673
694.03,0.088588506
694.37,0.090591162
694.71,0.092681936
695.04,0.095193239
695.38,0.096870699
695.72,0.099561729
696.06,0.101175323
696.39,0.103460782
696.73,0.105439132
697.07,0.107627943
697.4,0.110658596
697.74,0.112561006
698.08,0.115155648
698.42,0.118141421
698.75,0.120750743
699.09,0.123569903
699.43,0.125889197
699.76,0.129178778
700.1,0.131393532
700.44,0.134644846
700.77,0.137249212
701.11,0.140008585
701.45,0.142265845
701.78,0.146006561
702.12,0.147444138
702.45,0.151066575
702.79,0.152899845
703.13,0.155984112
703.46,0.157864146
703.8,0.160721185
704.14,0.164141733
704.47,0.166981585
704.81,0.169904475
705.14,0.171833967
705.48,0.174722474
705.82,0.176586014
706.15,0.179919238
706.49,0.182115841
706.82,0.185136835
707.16,0.186950017
707.5,0.190531224
707.83,0.193043833
708.17,0.19546118
708.5,0.198446954
708.84,0.200815519
709.17,0.203409788
709.51,0.206328308
709.84,0.208991095
710.18,0.21109113
710.52,0.213224432
710.85,0.216635476
711.19,0.218924547
711.52,0.221976194
711.86,0.224076427
712.19,0.226957569
712.53,0.230008763
712.86,0.232072691
713.2,0.234336412
713.53,0.236504871
713.87,0.239531378
714.2,0.242052998
714.54,0.2447978
714.87,0.246475693
715.21,0.249387467
715.54,0.252185864
715.88,0.2554589
716.21,0.258341498
716.54,0.262589561
716.88,0.265031275
717.21,0.268566939
717.55,0.271943082
717.88,0.275339519
718.22,0.277998605
718.55,0.281676865
718.88,0.28423758
719.22,0.288532309
719.55,0.291196765
719.89,0.293099925
720.22,0.292809235
720.56,0.294449629
720.89,0.2964286
721.22,0.297148431
721.56,0.299562037
721.89,0.300994863
722.22,0.304065376
722.56,0.306644354
722.89,0.309592899
723.23,0.312577107
723.56,0.313684349
723.89,0.317303324
724.23,0.319463863
724.56,0.322908941
724.89,0.324242506
725.23,0.326723166
725.56,0.329693622
725.89,0.331655639
726.23,0.333770514
726.56,0.335634628
726.89,0.338308965
727.23,0.339713012
727.56,0.342566246
727.89,0.343958652
728.23,0.34414383
728.56,0.348536987
728.89,0.350156308
729.22,0.352074985
729.56,0.353598857
729.89,0.355835767
730.22,0.356874243
730.55,0.359690579
730.89,0.361987636
731.22,0.363705878
731.55,0.365254641
731.89,0.36560659
732.22,0.366560544
732.55,0.368831564
732.88,0.370449539
733.21,0.372213451
733.55,0.372813294
733.88,0.375530826
734.21,0.375724543
734.54,0.377171822
734.88,0.379701529
735.21,0.38134466
735.54,0.383849325
735.87,0.386370577
736.2,0.386049019
736.54,0.38885402
736.87,0.389985126
737.2,0.39128081
737.53,0.394440752
737.86,0.395280992
738.19,0.396064471
738.53,0.398286788
738.86,0.399642621
739.19,0.402755872
739.52,0.40206265
739.85,0.404836933
740.18,0.405872034
740.51,0.408542161
740.85,0.408750411
741.18,0.410996684
741.51,0.413180617
741.84,0.414646749
742.17,0.416266998
742.5,0.417362083
742.83,0.418624143
743.16,0.421825731
743.49,0.42222451
743.82,0.424932838
744.16,0.425714006
744.49,0.426569723
744.82,0.427968461
745.15,0.429083246
745.48,0.431415051
745.81,0.432256071
746.14,0.43402601
746.47,0.437497572
746.8,0.437349695
747.13,0.440355269
747.46,0.439826388
747.79,0.441186915
748.12,0.44406626
748.45,0.44347471
748.78,0.446165313
749.11,0.446732023
749.44,0.447303422
749.77,0.449953607
750.1,0.450275239
750.43,0.453534439
750.76,0.453714983
751.09,0.454703689
751.42,0.455345437
751.75,0.455535431
752.08,0.458430666
752.41,0.460361089
752.74,0.460010451
753.07,0.461942733
753.4,0.463019345
753.73,0.462498781
754.06,0.463445054
754.39,0.465072853
754.72,0.467679992
755.05,0.466850169
755.38,0.468141212
755.71,0.468310182
756.03,0.470856636
756.36,0.470614145
756.69,0.473114358
757.02,0.472643591
757.35,0.474468578
757.68,0.473658944
758.01,0.477253592
758.34,0.478874561
758.67,0.477567154
758.99,0.482079623
759.32,0.484518734
759.65,0.488798247
759.98,0.492307089
760.31,0.494838769
760.64,0.495757595
760.97,0.49517371
761.29,0.495564995
761.62,0.494266357
761.95,0.494747272
762.28,0.497952266
762.61,0.49707958
762.94,0.496251496
763.26,0.496431738
763.59,0.499906599
763.92,0.497199298
764.25,0.495017563
764.58,0.498508679
764.9,0.49614344
765.23,0.498422536
765.56,0.498186682
765.89,0.497170274
766.22,0.499389863
766.54,0.497496927
766.87,0.497498573
767.2,0.500632507
767.53,0.499564764
767.85,0.500490627
768.18,0.498263077
768.51,0.501045471
768.84,0.502561219
769.16,0.502096178
769.49,0.503587124
769.82,0.503874507
770.15,0.503339057
770.47,0.504160064
770.8,0.504384526
771.13,0.50663816
771.45,0.506574555
771.78,0.506714315
772.11,0.505759753
772.43,0.507241251
772.76,0.508704738
773.09,0.508612823
773.41,0.507735748
773.74,0.511312906
774.07,0.511906267
774.39,0.512465669
774.72,0.512094928
775.05,0.512269937
775.37,0.511205382
775.7,0.513732808
776.03,0.51248267
776.35,0.515604981
776.68,0.514446202
777.01,0.515082578
777.33,0.515506037
777.66,0.51760837
777.98,0.517517009
778.31,0.518311563
778.64,0.51955447
778.96,0.518772257
779.29,0.51781178
779.61,0.519257584
779.94,0.520196247
780.27,0.521024338
780.59,0.522549451
780.92,0.52031163
781.24,0.521410093
781.57,0.520296126
781.89,0.52559426
782.22,0.523469575
782.54,0.526415312
782.87,0.523722399
783.19,0.524155337
783.52,0.523504671
783.85,0.525027223
784.17,0.523726702
784.5,0.526159659
784.82,0.525073213
785.15,0.526030733
785.47,0.527346278
785.8,0.528740793
786.12,0.528591678
786.45,0.528360316
786.77,0.531239603
787.1,0.528542033
787.42,0.528244363
787.74,0.531501867
788.07,0.532245118
788.39,0.527541832
788.72,0.530898764
789.04,0.533543772
789.37,0.531696289
789.69,0.532284404
790.02,0.533154335
790.34,0.532307345
790.66,0.533839875
790.99,0.536317225
791.31,0.532506006
791.64,0.533641737
791.96,0.535307252
792.29,0.534890891
792.61,0.536286297
792.93,0.535960591
793.26,0.537447958
793.58,0.538570911
793.9,0.538619704
794.23,0.537837598
794.55,0.537294383
794.88,0.536622684
795.2,0.537304541
795.52,0.538845215
795.85,0.537774454
796.17,0.539472988
796.49,0.537918056
796.82,0.53862467
797.14,0.537580876
797.46,0.538527526
797.79,0.53827815
798.11,0.54140486
798.43,0.540759256
798.76,0.538155812
799.08,0.542621548
799.4,0.541821969
799.73,0.540742178
800.05,0.540546897
800.37,0.542093807
800.69,0.539423945
801.02,0.539488094
801.34,0.539771039
801.66,0.540125809
801.98,0.544251188
802.31,0.543621488
802.63,0.544799215
802.95,0.540047633
803.27,0.54104265
803.6,0.543445691
803.92,0.542921821
