spectra (nm),reflection
674.04,0.014062427
674.38,0.014184928
674.72,0.014394589
675.06,0.014155696
675.4,0.014603024
675.74,0.014815111
676.08,0.014703361
676.42,0.014337895
676.76,0.014298505
677.1,0.014597101
677.44,0.014490039
677.78,0.014643834
678.12,0.014192838
678.46,0.014655377
678.8,0.015004403
679.14,0.014772023
679.48,0.015414866
679.82,0.015093346
680.16,0.01540559
680.5,0.015334415
680.84,0.017151006
681.18,0.016545476
681.51,0.015789706
681.85,0.016761104
682.19,0.017068574
682.53,0.017476784
682.87,0.01713132
683.21,0.017596271
683.55,0.017568935
683.89,0.018751512
684.23,0.018850082
684.56,0.018577847
684.9,0.020419949
685.24,0.020149404
685.58,0.021016152
685.92,0.021600367
686.26,0.021538571
686.6,0.023570364
686.93,0.025975899
687.27,0.025665193
687.61,0.027032488
687.95,0.028186082
688.29,0.028310787
688.63,0.028841844
688.96,0.030256589
689.3,0.030746385
689.64,0.032904234
689.98,0.034248089
690.32,0.034381264
690.65,0.037848501
690.99,0.037362086
691.33,0.039370927
691.67,0.040379734
692.01,0.041734471
692.34,0.044515071
692.68,0.046128832
693.02,0.048503393
693.36,0.050364095
693.69,0.050141257
694.03,0.053544138
694.37,0.056521202
694.71,0.05743089
695.04,0.060671036
695.38,0.061406683
695.72,0.065058853
696.06,0.066811183
696.39,0.068199672
696.73,0.071315065
697.07,0.072463621
697.4,0.074943012
697.74,0.07832661
698.08,0.080188199
698.42,0.081731299
698.75,0.085303624
699.09,0.086653258
699.43,0.090987869
699.76,0.092038913
700.1,0.095622372
700.44,0.098011577
700.77,0.100654025
701.11,0.103863989
701.45,0.106399377
701.78,0.109759307
702.12,0.112294046
702.45,0.115906578
702.79,0.117082846
703.13,0.120664165
703.46,0.123361609
703.8,0.12881959
704.14,0.129630772
704.47,0.132182277
704.81,0.136411102
705.14,0.138143897
705.48,0.141427347
705.82,0.144661287
706.15,0.147932881
706.49,0.151324709
706.82,0.154194229
707.16,0.15733269
707.5,0.161803113
707.83,0.164877381
708.17,0.167031781
708.5,0.171827736
708.84,0.172418016
709.17,0.175329683
709.51,0.177950966
709.84,0.183665002
710.18,0.186937873
710.52,0.188188204
710.85,0.193069095
711.19,0.196054378
711.52,0.199849138
711.86,0.202852463
712.19,0.204358561
712.53,0.209530358
712.86,0.210876974
713.2,0.215161612
713.53,0.21861565
713.87,0.219531962
714.2,0.225619593
714.54,0.229635146
714.87,0.231823837
715.21,0.235463054
715.54,0.239002653
715.88,0.24278023
716.21,0.246363341
716.54,0.248508847
716.88,0.252791686
717.21,0.25847263
717.55,0.256477852
717.88,0.265183611
718.22,0.264886771
718.55,0.268785307
718.88,0.270818407
719.22,0.280998883
719.55,0.279318393
719.89,0.282409039
720.22,0.288046391
720.56,0.288769051
720.89,0.294001754
721.22,0.292082385
721.56,0.294763879
721.89,0.301199044
722.22,0.302643297
722.56,0.308138214
722.89,0.307126392
723.23,0.313310253
723.56,0.31684965
723.89,0.320814495
724.23,0.32301725
724.56,0.327318403
724.89,0.324245696
725.23,0.328673542
725.56,0.332669872
725.89,0.334221712
726.23,0.340677355
726.56,0.340606178
726.89,0.343513517
727.23,0.346397044
727.56,0.353224724
727.89,0.353240948
728.23,0.355179714
728.56,0.356638452
728.89,0.35882067
729.22,0.365146523
729.56,0.367542779
729.89,0.362273024
730.22,0.367277005
730.55,0.36948735
730.89,0.371808169
731.22,0.37411144
731.55,0.375412091
731.89,0.379254361
732.22,0.378151126
732.55,0.384202486
732.88,0.383953793
733.21,0.386757445
733.55,0.389339666
733.88,0.388633169
734.21,0.392317774
734.54,0.391859798
734.88,0.392556136
735.21,0.397615538
735.54,0.398302892
735.87,0.401173768
736.2,0.403604502
736.54,0.402670509
736.87,0.404961427
737.2,0.404461459
737.53,0.405756719
737.86,0.414761404
738.19,0.416152997
738.53,0.414941956
738.86,0.417824838
739.19,0.419219982
739.52,0.417872688
739.85,0.420930005
740.18,0.421929096
740.51,0.426739595
740.85,0.428014259
741.18,0.423573
741.51,0.429097012
741.84,0.43202549
742.17,0.432218993
742.5,0.426508091
742.83,0.436027858
743.16,0.43313822
743.49,0.43295616
743.82,0.436504217
744.16,0.439089515
744.49,0.441072537
744.82,0.44038078
745.15,0.443083767
745.48,0.44508191
745.81,0.45142482
746.14,0.447310191
746.47,0.447050956
746.8,0.449040257
747.13,0.449666332
747.46,0.447999381
747.79,0.449642183
748.12,0.455389286
748.45,0.456634564
748.78,0.451899135
749.11,0.458150461
749.44,0.456926032
749.77,0.456297781
750.1,0.458266149
750.43,0.457612424
750.76,0.460536195
751.09,0.464730254
751.42,0.46128487
751.75,0.463478346
752.08,0.466834099
752.41,0.465210024
752.74,0.465548572
753.07,0.468570558
753.4,0.46619023
753.73,0.469541254
754.06,0.467192963
754.39,0.46804816
